date,season,Region,PM,DEWP,HUMI,PRES,TEMP,cbwd,Iws,precipitation,Iprec
2015-03-21T21:00:00Z,Spring,Dongsi,26,-18,8,1019,16,NW,118.91,0,0
2015-03-21T22:00:00Z,Spring,Dongsi,23,-18,11,1020,11,NW,120.7,0,0
2015-03-21T23:00:00Z,Spring,Dongsi,28,-16,14,1021,10,NW,124.72,0,0
2015-03-22T00:00:00Z,Spring,Dongsi,41,-18,10,1022,12,NW,128.74,0,0
2015-03-22T01:00:00Z,Spring,Dongsi,31,-18,12,1023,10,NW,130.53,0,0
2015-03-22T02:00:00Z,Spring,Dongsi,22,-19,10,1024,11,NW,136.34,0,0
2015-03-22T03:00:00Z,Spring,Dongsi,14,-17,13,1025,10,NE,3.13,0,0
2015-03-22T04:00:00Z,Spring,Dongsi,10,-14,18,1025,9,NE,10.28,0,0
2015-03-22T05:00:00Z,Spring,Dongsi,13,-14,20,1026,7,NE,16.09,0,0
2015-03-22T06:00:00Z,Spring,Dongsi,7,-15,20,1027,6,NE,21.9,0,0
2015-03-22T07:00:00Z,Spring,Dongsi,9,-16,18,1028,6,NE,27.71,0,0
2015-03-22T08:00:00Z,Spring,Dongsi,11,-16,18,1029,6,NE,33.52,0,0
2015-03-22T09:00:00Z,Spring,Dongsi,11,-17,16,1030,7,NE,39.33,0,0
2015-03-22T10:00:00Z,Spring,Dongsi,10,-20,10,1031,9,NE,44.25,0,0
2015-03-22T11:00:00Z,Spring,Dongsi,10,-22,8,1030,10,NE,49.17,0,0
2015-03-22T12:00:00Z,Spring,Dongsi,10,-22,8,1030,11,SE,4.02,0,0
2015-03-22T13:00:00Z,Spring,Dongsi,11,-20,7,1028,14,cv,1.79,0,0
2015-03-22T14:00:00Z,Spring,Dongsi,17,-22,6,1028,14,SE,1.79,0,0
2015-03-22T15:00:00Z,Spring,Dongsi,17,-21,7,1027,14,cv,1.79,0,0
2015-03-22T16:00:00Z,Spring,Dongsi,16,-22,6,1027,14,SE,4.92,0,0
2015-03-22T17:00:00Z,Spring,Dongsi,19,-22,6,1026,14,SE,8.94,0,0
2015-03-22T18:00:00Z,Spring,Dongsi,25,-20,8,1026,13,SE,13.86,0,0
2015-03-22T19:00:00Z,Spring,Dongsi,43,-19,9,1027,12,SE,17.88,0,0
2015-03-22T20:00:00Z,Spring,Dongsi,39,-7,27,1028,11,SE,21.9,0,0
2015-03-22T21:00:00Z,Spring,Dongsi,36,-8,31,1029,8,SE,25.03,0,0
2015-03-22T22:00:00Z,Spring,Dongsi,38,-8,33,1029,7,SE,28.16,0,0
2015-03-22T23:00:00Z,Spring,Dongsi,37,-8,35,1030,6,SE,29.95,0,0
2015-03-23T00:00:00Z,Spring,Dongsi,44,-8,41,1030,4,SE,31.74,0,0
2015-03-23T01:00:00Z,Spring,Dongsi,45,-6,51,1030,3,cv,0.89,0,0
2015-03-23T02:00:00Z,Spring,Dongsi,46,-8,50,1030,1,cv,1.78,0,0
2015-03-23T03:00:00Z,Spring,Dongsi,48,-7,55,1030,1,SE,0.89,0,0
2015-03-23T04:00:00Z,Spring,Dongsi,55,-7,59,1030,0,cv,0.45,0,0
2015-03-23T05:00:00Z,Spring,Dongsi,57,-6,68,1030,-1,NW,0.89,0,0
2015-03-23T06:00:00Z,Spring,Dongsi,53,-6,68,1030,-1,NW,4.02,0,0
2015-03-23T07:00:00Z,Spring,Dongsi,59,-6,51,1030,3,NW,5.81,0,0
2015-03-23T08:00:00Z,Spring,Dongsi,56,-7,38,1031,6,NW,7.6,0,0
2015-03-23T09:00:00Z,Spring,Dongsi,45,-10,24,1031,9,NW,9.39,0,0
2015-03-23T10:00:00Z,Spring,Dongsi,29,-11,17,1031,13,NW,11.18,0,0
2015-03-23T11:00:00Z,Spring,Dongsi,23,-15,11,1030,15,NW,14.31,0,0
2015-03-23T12:00:00Z,Spring,Dongsi,19,-17,8,1029,17,NW,17.44,0,0
2015-03-23T13:00:00Z,Spring,Dongsi,15,-19,6,1028,18,NW,22.36,0,0
2015-03-23T14:00:00Z,Spring,Dongsi,13,-18,7,1027,18,NW,28.17,0,0
2015-03-23T15:00:00Z,Spring,Dongsi,11,-18,6,1026,19,SE,5.81,0,0
2015-03-23T16:00:00Z,Spring,Dongsi,13,-18,6,1026,19,SE,9.83,0,0
2015-03-23T17:00:00Z,Spring,Dongsi,16,-17,7,1026,18,SE,14.75,0,0
2015-03-23T18:00:00Z,Spring,Dongsi,16,-18,8,1026,15,SE,19.67,0,0
2015-03-23T19:00:00Z,Spring,Dongsi,27,-17,9,1026,15,SE,23.69,0,0
2015-03-23T20:00:00Z,Spring,Dongsi,36,-15,13,1027,12,SE,27.71,0,0
2015-03-23T21:00:00Z,Spring,Dongsi,45,-14,15,1028,11,SE,31.73,0,0
2015-03-23T22:00:00Z,Spring,Dongsi,43,-14,14,1028,12,SE,34.86,0,0
2015-03-23T23:00:00Z,Spring,Dongsi,45,-11,21,1029,10,SE,37.99,0,0
2015-03-24T00:00:00Z,Spring,Dongsi,49,-12,21,1029,9,SE,39.78,0,0
2015-03-24T01:00:00Z,Spring,Dongsi,65,-7,33,1030,8,SE,43.8,0,0
2015-03-24T02:00:00Z,Spring,Dongsi,91,-4,48,1031,6,SE,48.72,0,0
2015-03-24T03:00:00Z,Spring,Dongsi,92,-5,48,1031,5,SE,54.53,0,0
2015-03-24T04:00:00Z,Spring,Dongsi,77,-7,41,1032,5,SE,58.55,0,0
2015-03-24T05:00:00Z,Spring,Dongsi,64,-8,41,1033,4,SE,60.34,0,0
2015-03-24T06:00:00Z,Spring,Dongsi,92,-9,38,1033,4,cv,0.89,0,0
2015-03-24T07:00:00Z,Spring,Dongsi,85,-7,47,1034,3,SE,0.89,0,0
2015-03-24T08:00:00Z,Spring,Dongsi,58,-8,35,1034,6,NE,0.89,0,0
2015-03-24T09:00:00Z,Spring,Dongsi,69,-9,28,1034,8,cv,0.89,0,0
2015-03-24T10:00:00Z,Spring,Dongsi,65,-10,24,1034,9,SE,1.79,0,0
2015-03-24T11:00:00Z,Spring,Dongsi,77,-9,23,1034,11,cv,1.79,0,0
2015-03-24T12:00:00Z,Spring,Dongsi,75,-10,20,1033,12,cv,3.58,0,0
2015-03-24T13:00:00Z,Spring,Dongsi,73,-10,17,1032,14,cv,5.37,0,0
2015-03-24T14:00:00Z,Spring,Dongsi,70,-11,15,1030,15,cv,8.5,0,0
2015-03-24T15:00:00Z,Spring,Dongsi,78,-11,14,1029,16,SE,3.13,0,0
2015-03-24T16:00:00Z,Spring,Dongsi,76,-11,14,1029,16,SE,7.15,0,0
2015-03-24T17:00:00Z,Spring,Dongsi,87,-10,15,1028,16,SE,11.17,0,0
2015-03-24T18:00:00Z,Spring,Dongsi,96,-9,19,1028,14,SE,14.3,0,0
2015-03-24T19:00:00Z,Spring,Dongsi,109,-7,24,1029,13,SE,16.09,0,0
2015-03-24T20:00:00Z,Spring,Dongsi,120,-5,30,1030,12,SE,19.22,0,0
2015-03-24T21:00:00Z,Spring,Dongsi,136,-5,34,1030,10,SE,21.01,0,0
2015-03-24T22:00:00Z,Spring,Dongsi,202,-4,39,1030,9,SE,22.8,0,0
2015-03-24T23:00:00Z,Spring,Dongsi,148,-2,45,1031,9,SE,26.82,0,0
2015-03-25T00:00:00Z,Spring,Dongsi,133,-1,52,1031,8,SE,29.95,0,0
2015-03-25T01:00:00Z,Spring,Dongsi,121,0,65,1031,6,cv,0.89,0,0
2015-03-25T02:00:00Z,Spring,Dongsi,123,0,70,1031,5,NE,1.79,0,0
2015-03-25T03:00:00Z,Spring,Dongsi,118,-2,64,1031,4,cv,0.89,0,0
2015-03-25T04:00:00Z,Spring,Dongsi,124,-3,64,1030,3,SE,0.89,0,0
2015-03-25T05:00:00Z,Spring,Dongsi,125,-2,69,1030,3,SE,2.68,0,0
2015-03-25T06:00:00Z,Spring,Dongsi,125,-2,74,1031,2,cv,0.89,0,0
2015-03-25T07:00:00Z,Spring,Dongsi,120,-2,74,1032,2,cv,1.78,0,0
2015-03-25T08:00:00Z,Spring,Dongsi,127,-1,60,1032,6,NE,0.89,0,0
2015-03-25T09:00:00Z,Spring,Dongsi,136,-2,45,1032,9,NW,1.79,0,0
2015-03-25T10:00:00Z,Spring,Dongsi,148,-2,40,1032,11,cv,0.89,0,0
2015-03-25T11:00:00Z,Spring,Dongsi,157,-4,30,1032,13,cv,1.78,0,0
2015-03-25T12:00:00Z,Spring,Dongsi,172,-3,30,1031,14,SE,1.79,0,0
2015-03-25T13:00:00Z,Spring,Dongsi,163,-3,26,1030,16,SE,4.92,0,0
2015-03-25T14:00:00Z,Spring,Dongsi,106,-1,29,1029,17,SE,8.94,0,0
2015-03-25T15:00:00Z,Spring,Dongsi,89,0,29,1029,18,SE,13.86,0,0
2015-03-25T16:00:00Z,Spring,Dongsi,84,0,29,1028,18,SE,17.88,0,0
2015-03-25T17:00:00Z,Spring,Dongsi,91,0,29,1028,18,SE,22.8,0,0
2015-03-25T18:00:00Z,Spring,Dongsi,97,1,33,1028,17,SE,27.72,0,0
2015-03-25T19:00:00Z,Spring,Dongsi,127,0,33,1029,16,SE,30.85,0,0
2015-03-25T20:00:00Z,Spring,Dongsi,133,1,43,1029,13,SE,33.98,0,0
2015-03-25T21:00:00Z,Spring,Dongsi,108,1,41,1030,14,SE,37.11,0,0
2015-03-25T22:00:00Z,Spring,Dongsi,97,0,40,1030,13,SE,38.9,0,0
2015-03-25T23:00:00Z,Spring,Dongsi,99,0,40,1030,13,SE,40.69,0,0
2015-03-26T01:00:00Z,Spring,Dongsi,99,0,53,1030,9,SE,45.61,0,0
2015-03-26T02:00:00Z,Spring,Dongsi,106,1,53,1030,10,SE,46.5,0,0
2015-03-26T03:00:00Z,Spring,Dongsi,104,0,60,1029,7,cv,0.89,0,0
2015-03-26T04:00:00Z,Spring,Dongsi,113,1,65,1030,7,NE,0.89,0,0
2015-03-26T05:00:00Z,Spring,Dongsi,117,0,70,1030,5,NE,1.78,0,0
2015-03-26T06:00:00Z,Spring,Dongsi,119,-1,74,1030,3,NW,1.79,0,0
2015-03-26T07:00:00Z,Spring,Dongsi,128,0,70,1030,5,SE,0.89,0,0
2015-03-26T08:00:00Z,Spring,Dongsi,139,0,53,1030,9,cv,0.89,0,0
2015-03-26T09:00:00Z,Spring,Dongsi,151,1,46,1031,12,cv,1.78,0,0
2015-03-26T10:00:00Z,Spring,Dongsi,157,2,44,1031,14,SE,1.79,0,0
2015-03-26T11:00:00Z,Spring,Dongsi,133,2,38,1030,16,cv,1.79,0,0
2015-03-26T12:00:00Z,Spring,Dongsi,100,1,29,1029,19,cv,3.58,0,0
2015-03-26T13:00:00Z,Spring,Dongsi,94,-2,22,1028,20,SE,4.92,0,0
2015-03-26T14:00:00Z,Spring,Dongsi,82,-3,19,1027,21,SE,10.73,0,0
2015-03-26T15:00:00Z,Spring,Dongsi,72,-4,18,1026,21,SE,15.65,0,0
2015-03-26T16:00:00Z,Spring,Dongsi,63,-6,15,1026,21,SE,21.46,0,0
2015-03-26T17:00:00Z,Spring,Dongsi,78,-7,15,1025,20,SE,26.38,0,0
2015-03-26T18:00:00Z,Spring,Dongsi,84,-6,17,1025,19,SE,32.19,0,0
2015-03-26T19:00:00Z,Spring,Dongsi,87,-4,23,1026,17,SE,37.11,0,0
2015-03-26T20:00:00Z,Spring,Dongsi,76,-1,29,1026,17,SE,42.03,0,0
2015-03-26T21:00:00Z,Spring,Dongsi,74,0,33,1026,16,SE,46.95,0,0
2015-03-26T22:00:00Z,Spring,Dongsi,69,0,33,1026,16,SE,51.87,0,0
2015-03-26T23:00:00Z,Spring,Dongsi,63,1,38,1026,15,SE,57.68,0,0
2015-03-27T00:00:00Z,Spring,Dongsi,61,1,41,1026,14,SE,61.7,0,0
2015-03-27T01:00:00Z,Spring,Dongsi,60,1,46,1025,12,cv,0.89,0,0
2015-03-27T02:00:00Z,Spring,Dongsi,63,1,50,1025,11,SE,1.79,0,0
2015-03-27T03:00:00Z,Spring,Dongsi,69,1,57,1024,9,SE,3.58,0,0
2015-03-27T04:00:00Z,Spring,Dongsi,71,0,65,1024,6,SE,5.37,0,0
2015-03-27T05:00:00Z,Spring,Dongsi,77,1,61,1024,8,SE,7.16,0,0
2015-03-27T06:00:00Z,Spring,Dongsi,81,0,60,1024,7,SE,8.95,0,0
2015-03-27T07:00:00Z,Spring,Dongsi,84,1,65,1024,7,SE,9.84,0,0
2015-03-27T08:00:00Z,Spring,Dongsi,98,0,49,1024,10,SE,11.63,0,0
2015-03-27T09:00:00Z,Spring,Dongsi,100,0,40,1024,13,SE,13.42,0,0
2015-03-27T10:00:00Z,Spring,Dongsi,113,1,41,1023,14,cv,0.89,0,0
2015-03-27T11:00:00Z,Spring,Dongsi,117,0,35,1023,15,cv,1.78,0,0
2015-03-27T12:00:00Z,Spring,Dongsi,118,0,31,1021,17,SE,4.02,0,0
2015-03-27T13:00:00Z,Spring,Dongsi,116,1,31,1020,18,SE,7.15,0,0
2015-03-27T14:00:00Z,Spring,Dongsi,112,1,28,1018,20,SE,11.17,0,0
2015-03-27T15:00:00Z,Spring,Dongsi,118,2,30,1017,20,SE,15.19,0,0
2015-03-27T16:00:00Z,Spring,Dongsi,131,2,30,1016,20,SE,20.11,0,0
2015-03-27T17:00:00Z,Spring,Dongsi,142,2,30,1015,20,SE,24.13,0,0
2015-03-27T18:00:00Z,Spring,Dongsi,152,3,34,1015,19,SE,27.26,0,0
2015-03-27T19:00:00Z,Spring,Dongsi,155,2,38,1015,16,SE,30.39,0,0
2015-03-27T20:00:00Z,Spring,Dongsi,137,3,39,1015,17,SE,32.18,0,0
2015-03-27T21:00:00Z,Spring,Dongsi,110,3,41,1015,16,SE,36.2,0,0
2015-03-27T22:00:00Z,Spring,Dongsi,99,3,39,1014,17,SE,42.01,0,0
2015-03-27T23:00:00Z,Spring,Dongsi,88,2,36,1014,17,SE,47.82,0,0
2015-03-28T00:00:00Z,Spring,Dongsi,89,2,41,1013,15,SE,51.84,0,0
2015-03-28T01:00:00Z,Spring,Dongsi,95,3,47,1013,14,SE,53.63,0,0
2015-03-28T02:00:00Z,Spring,Dongsi,98,4,50,1013,14,SE,54.52,0,0
2015-03-28T03:00:00Z,Spring,Dongsi,112,4,54,1012,13,SE,56.31,0,0
2015-03-28T04:00:00Z,Spring,Dongsi,113,4,57,1012,12,cv,0.89,0,0
2015-03-28T05:00:00Z,Spring,Dongsi,114,3,61,1012,10,NW,0.89,0,0
2015-03-28T06:00:00Z,Spring,Dongsi,80,3,66,1012,9,NW,2.68,0,0
2015-03-28T07:00:00Z,Spring,Dongsi,27,0,35,1012,15,NW,9.83,0,0
2015-03-28T08:00:00Z,Spring,Dongsi,22,-2,27,1013,17,NW,15.64,0,0
2015-03-28T09:00:00Z,Spring,Dongsi,24,-2,25,1013,18,NW,23.69,0,0
2015-03-28T10:00:00Z,Spring,Dongsi,51,-2,24,1013,19,NW,31.74,0,0
2015-03-28T11:00:00Z,Spring,Dongsi,83,-1,24,1013,20,NW,40.68,0,0
2015-03-28T12:00:00Z,Spring,Dongsi,84,0,24,1012,21,NW,50.51,0,0
2015-03-28T13:00:00Z,Spring,Dongsi,77,-1,20,1012,23,NW,60.34,0,0
2015-03-28T14:00:00Z,Spring,Dongsi,51,0,20,1011,24,NW,69.28,0,0
2015-03-28T15:00:00Z,Spring,Dongsi,22,0,19,1011,25,NW,76.43,0,0
2015-03-28T16:00:00Z,Spring,Dongsi,25,-2,18,1011,23,NW,80.45,0,0
2015-03-28T17:00:00Z,Spring,Dongsi,23,-1,19,1012,24,NW,88.5,0,0
2015-03-28T18:00:00Z,Spring,Dongsi,27,-1,20,1012,23,NW,95.65,0,0
2015-03-28T19:00:00Z,Spring,Dongsi,33,-2,27,1014,17,NW,98.78,0,0
2015-03-28T20:00:00Z,Spring,Dongsi,33,-2,25,1015,18,NW,100.57,0,0
2015-03-28T21:00:00Z,Spring,Dongsi,46,0,35,1015,15,NE,1.79,0,0
2015-03-28T22:00:00Z,Spring,Dongsi,36,-1,35,1016,14,NW,0.89,0,0
2015-03-28T23:00:00Z,Spring,Dongsi,35,-1,29,1016,17,NW,2.68,0,0
2015-03-29T00:00:00Z,Spring,Dongsi,33,0,46,1016,11,cv,0.45,0,0
2015-03-29T01:00:00Z,Spring,Dongsi,29,1,57,1016,9,cv,0.9,0,0
2015-03-29T02:00:00Z,Spring,Dongsi,78,1,65,1016,7,cv,1.79,0,0
2015-03-29T03:00:00Z,Spring,Dongsi,49,0,60,1016,7,NE,1.79,0,0
2015-03-29T04:00:00Z,Spring,Dongsi,50,1,65,1017,7,NW,1.79,0,0
2015-03-29T05:00:00Z,Spring,Dongsi,53,1,65,1017,7,NE,0.89,0,0
2015-03-29T06:00:00Z,Spring,Dongsi,46,1,65,1017,7,NE,1.78,0,0
2015-03-29T07:00:00Z,Spring,Dongsi,55,1,53,1017,10,SE,1.79,0,0
2015-03-29T08:00:00Z,Spring,Dongsi,101,3,50,1018,13,cv,0.89,0,0
2015-03-29T09:00:00Z,Spring,Dongsi,122,4,47,1018,15,SE,3.13,0,0
2015-03-29T11:00:00Z,Spring,Dongsi,142,4,41,1018,17,SE,3.13,0,0
2015-03-29T12:00:00Z,Spring,Dongsi,137,4,34,1015,20,SE,8.05,0,0
2015-03-29T13:00:00Z,Spring,Dongsi,115,4,32,1014,21,SE,12.07,0,0
2015-03-29T14:00:00Z,Spring,Dongsi,58,4,30,1013,22,SE,16.09,0,0
2015-03-29T15:00:00Z,Spring,Dongsi,55,1,23,1012,23,cv,3.13,0,0
2015-03-29T16:00:00Z,Spring,Dongsi,57,-1,20,1011,23,SE,5.81,0,0
2015-03-29T17:00:00Z,Spring,Dongsi,58,-1,20,1010,23,SE,11.62,0,0
2015-03-29T18:00:00Z,Spring,Dongsi,61,-1,21,1010,22,SE,15.64,0,0
2015-03-29T19:00:00Z,Spring,Dongsi,69,3,34,1011,19,SE,19.66,0,0
2015-03-29T20:00:00Z,Spring,Dongsi,78,4,39,1011,18,SE,24.58,0,0
2015-03-29T21:00:00Z,Spring,Dongsi,116,4,41,1011,17,SE,28.6,0,0
2015-03-29T22:00:00Z,Spring,Dongsi,126,5,51,1011,15,SE,31.73,0,0
2015-03-29T23:00:00Z,Spring,Dongsi,116,5,54,1011,14,NE,1.79,0,0
2015-03-30T00:00:00Z,Spring,Dongsi,119,5,54,1010,14,SE,1.79,0,0
2015-03-30T01:00:00Z,Spring,Dongsi,107,5,54,1010,14,SE,4.92,0,0
2015-03-30T02:00:00Z,Spring,Dongsi,113,5,54,1010,14,SE,8.05,0,0
2015-03-30T03:00:00Z,Spring,Dongsi,115,5,54,1009,14,SE,11.18,0,0
2015-03-30T04:00:00Z,Spring,Dongsi,116,5,54,1009,14,SE,15.2,0,0
2015-03-30T05:00:00Z,Spring,Dongsi,122,4,54,1009,13,SE,16.99,0,0
2015-03-30T06:00:00Z,Spring,Dongsi,123,4,57,1010,12,SE,18.78,0,0
2015-03-30T07:00:00Z,Spring,Dongsi,128,5,62,1010,12,SE,20.57,0,0
2015-03-30T08:00:00Z,Spring,Dongsi,142,5,54,1010,14,SE,23.7,0,0
2015-03-30T09:00:00Z,Spring,Dongsi,154,5,51,1011,15,SE,26.83,0,0
2015-03-30T10:00:00Z,Spring,Dongsi,158,6,48,1011,17,SE,29.96,0,0
2015-03-30T11:00:00Z,Spring,Dongsi,167,6,45,1010,18,SE,31.75,0,0
2015-03-30T12:00:00Z,Spring,Dongsi,173,7,42,1009,20,SE,34.88,0,0
2015-03-30T13:00:00Z,Spring,Dongsi,185,8,45,1008,20,SE,38.9,0,0
2015-03-30T16:00:00Z,Spring,Dongsi,137,8,40,1006,22,cv,1.79,0,0
2015-03-30T17:00:00Z,Spring,Dongsi,171,8,40,1006,22,SE,3.13,0,0
2015-03-30T18:00:00Z,Spring,Dongsi,177,9,46,1007,21,SE,6.26,0,0
2015-03-30T19:00:00Z,Spring,Dongsi,191,9,49,1007,20,SE,9.39,0,0
2015-03-30T20:00:00Z,Spring,Dongsi,198,9,52,1008,19,SE,12.52,0,0
2015-03-30T21:00:00Z,Spring,Dongsi,191,9,52,1009,19,SE,15.65,0,0
2015-03-30T22:00:00Z,Spring,Dongsi,184,9,55,1009,18,SE,18.78,0,0
2015-03-30T23:00:00Z,Spring,Dongsi,172,9,55,1009,18,SE,21.91,0,0
2015-03-31T00:00:00Z,Spring,Dongsi,164,9,59,1009,17,SE,25.04,0,0
2015-03-31T01:00:00Z,Spring,Dongsi,184,9,59,1009,17,SE,28.17,0,0
2015-03-31T02:00:00Z,Spring,Dongsi,201,9,63,1010,16,cv,0.89,0,0
2015-03-31T03:00:00Z,Spring,Dongsi,178,9,63,1009,16,SE,3.13,0,0
2015-03-31T04:00:00Z,Spring,Dongsi,153,10,76,1009,14,SE,6.26,0,0
2015-03-31T05:00:00Z,Spring,Dongsi,162,10,76,1010,14,SE,8.05,0.1,0.1
2015-03-31T06:00:00Z,Spring,Dongsi,167,10,81,1010,13,SE,9.84,0,0
2015-03-31T07:00:00Z,Spring,Dongsi,170,10,81,1011,13,cv,0.89,0,0
2015-03-31T08:00:00Z,Spring,Dongsi,168,9,76,1012,13,SE,1.79,2,2
2015-03-31T09:00:00Z,Spring,Dongsi,172,10,87,1014,12,SE,3.58,3.6,5.6
2015-03-31T10:00:00Z,Spring,Dongsi,161,10,93,1015,11,SE,5.37,0.6,6.2
2015-03-31T11:00:00Z,Spring,Dongsi,156,9,87,1016,11,SE,8.5,0.1,6.3
2015-03-31T12:00:00Z,Spring,Dongsi,150,9,87,1016,11,SE,10.29,0.2,6.5
2015-03-31T13:00:00Z,Spring,Dongsi,132,10,87,1016,12,SE,13.42,0,0
2015-03-31T14:00:00Z,Spring,Dongsi,114,10,87,1016,12,SE,16.55,0,0
2015-03-31T20:00:00Z,Spring,Dongsi,73,5,66,1020,11,SE,38,0,0
2015-03-31T23:00:00Z,Spring,Dongsi,77,4,75,1022,8,cv,1.78,0,0
2015-04-01T00:00:00Z,Spring,Dongsi,72,5,87,1023,7,SE,0.89,0,0
2015-04-01T01:00:00Z,Spring,Dongsi,75,5,93,1023,6,NE,0.89,0,0
2015-04-01T02:00:00Z,Spring,Dongsi,74,5,87,1023,7,cv,0.45,0,0
2015-04-01T03:00:00Z,Spring,Dongsi,82,5,93,1022,6,cv,1.34,0,0
2015-04-01T04:00:00Z,Spring,Dongsi,87,5,93,1022,6,cv,2.23,0,0
2015-04-01T05:00:00Z,Spring,Dongsi,68,5,93,1023,6,NW,0.89,0,0
2015-04-01T06:00:00Z,Spring,Dongsi,54,4,93,1023,5,cv,0.45,0,0
2015-04-01T07:00:00Z,Spring,Dongsi,65,4,86,1024,6,SE,1.79,0,0
2015-04-01T08:00:00Z,Spring,Dongsi,85,4,70,1024,9,cv,0.89,0,0
2015-04-01T09:00:00Z,Spring,Dongsi,61,2,53,1024,11,cv,1.78,0,0
2015-04-01T11:00:00Z,Spring,Dongsi,31,-2,35,1023,13,cv,0.89,0,0
2015-04-01T12:00:00Z,Spring,Dongsi,29,-6,24,1022,14,SE,4.02,0,0
2015-04-01T13:00:00Z,Spring,Dongsi,35,-8,22,1021,13,SE,7.15,0,0
2015-04-01T14:00:00Z,Spring,Dongsi,36,-8,22,1020,13,SE,10.28,0,0
2015-04-01T15:00:00Z,Spring,Dongsi,40,-6,26,1019,13,SE,13.41,0,0
2015-04-01T16:00:00Z,Spring,Dongsi,36,-6,26,1017,13,SE,16.54,0,0
2015-04-01T17:00:00Z,Spring,Dongsi,42,-7,25,1017,12,SE,19.67,0,0
2015-04-01T18:00:00Z,Spring,Dongsi,38,-2,40,1016,11,SE,21.46,0,0
2015-04-01T19:00:00Z,Spring,Dongsi,39,-2,40,1015,11,cv,0.89,0,0
2015-04-01T20:00:00Z,Spring,Dongsi,54,-3,37,1016,11,NW,1.79,0,0
2015-04-01T21:00:00Z,Spring,Dongsi,52,-4,32,1015,12,NW,3.58,0.2,0.2
2015-04-01T22:00:00Z,Spring,Dongsi,53,-1,46,1014,10,NW,6.71,0,0
2015-04-01T23:00:00Z,Spring,Dongsi,46,0,49,1014,10,NW,10.73,0.4,0.4
2015-04-02T00:00:00Z,Spring,Dongsi,42,4,81,1012,7,NW,15.65,3.3,3.7
2015-04-02T01:00:00Z,Spring,Dongsi,50,4,86,1012,6,NW,19.67,4.5,8.2
2015-04-02T02:00:00Z,Spring,Dongsi,45,4,86,1010,6,NW,22.8,1.9,10.1
2015-04-02T03:00:00Z,Spring,Dongsi,48,4,86,1009,6,NW,25.93,1.7,11.8
2015-04-02T04:00:00Z,Spring,Dongsi,48,5,100,1008,5,NW,27.72,1.1,12.9
2015-04-02T05:00:00Z,Spring,Dongsi,51,3,86,1007,5,cv,0.45,0.2,13.1
2015-04-02T06:00:00Z,Spring,Dongsi,50,4,93,1006,5,NW,1.79,0.1,13.2
2015-04-02T07:00:00Z,Spring,Dongsi,62,4,93,1005,5,NW,5.81,0,0
2015-04-02T08:00:00Z,Spring,Dongsi,56,4,93,1004,5,NW,10.73,0,0
2015-04-02T09:00:00Z,Spring,Dongsi,55,3,81,1003,6,NW,14.75,0.4,0.4
2015-04-02T10:00:00Z,Spring,Dongsi,49,4,86,1002,6,NW,19.67,0,0
2015-04-02T11:00:00Z,Spring,Dongsi,42,5,81,1001,8,NW,24.59,0,0
2015-04-02T12:00:00Z,Spring,Dongsi,25,5,81,1000,8,NW,29.51,0,0
2015-04-02T13:00:00Z,Spring,Dongsi,31,6,76,999,10,NW,33.53,0,0
2015-04-02T14:00:00Z,Spring,Dongsi,36,6,66,998,12,NW,37.55,0,0
2015-04-02T15:00:00Z,Spring,Dongsi,36,5,62,997,12,NE,1.79,0,0
2015-04-02T16:00:00Z,Spring,Dongsi,38,6,62,997,13,NE,4.92,0,0
2015-04-02T17:00:00Z,Spring,Dongsi,42,5,58,998,13,NW,3.13,0,0
2015-04-02T18:00:00Z,Spring,Dongsi,22,5,62,999,12,SE,1.79,0,0
2015-04-02T19:00:00Z,Spring,Dongsi,18,5,62,999,12,cv,0.89,0,0
2015-04-02T20:00:00Z,Spring,Dongsi,17,5,58,1001,13,NW,1.79,0,0
2015-04-02T21:00:00Z,Spring,Dongsi,13,5,62,1002,12,NW,4.92,0,0
2015-04-02T22:00:00Z,Spring,Dongsi,13,2,44,1003,14,NW,10.73,0,0
2015-04-02T23:00:00Z,Spring,Dongsi,12,4,66,1004,10,SE,3.13,0,0
2015-04-03T00:00:00Z,Spring,Dongsi,14,4,70,1005,9,cv,1.79,0,0
2015-04-03T01:00:00Z,Spring,Dongsi,18,4,61,1006,11,NE,3.13,0,0
2015-04-03T02:00:00Z,Spring,Dongsi,18,4,66,1007,10,NE,6.26,0,0
2015-04-03T03:00:00Z,Spring,Dongsi,25,3,75,1008,7,NW,3.13,0,0
2015-04-03T04:00:00Z,Spring,Dongsi,19,2,75,1008,6,NW,7.15,0,0
2015-04-03T05:00:00Z,Spring,Dongsi,20,1,65,1010,7,NW,10.28,0,0
2015-04-03T06:00:00Z,Spring,Dongsi,19,1,65,1011,7,NW,13.41,0,0
2015-04-03T07:00:00Z,Spring,Dongsi,19,2,61,1012,9,NW,16.54,0,0
2015-04-03T08:00:00Z,Spring,Dongsi,17,0,46,1013,11,NE,3.13,0,0
2015-04-03T09:00:00Z,Spring,Dongsi,12,2,47,1013,13,NE,6.26,0,0
2015-04-03T10:00:00Z,Spring,Dongsi,13,0,38,1014,14,cv,1.79,0,0
2015-04-03T11:00:00Z,Spring,Dongsi,16,0,35,1013,15,NE,4.02,0,0
2015-04-03T12:00:00Z,Spring,Dongsi,23,1,36,1013,16,cv,1.79,0,0
2015-04-03T13:00:00Z,Spring,Dongsi,37,2,38,1013,16,SE,4.02,0,0
